antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'tomato paste', 'salt'})",frozenset({'garlic clove'}),0.033365512,0.296186799,0.017738627,0.53164557,1.794967136,0.007856203,1.502736295,0.458173944
"frozenset({'garlic clove', 'water'})",frozenset({'salt'}),0.040062749,0.350971401,0.020031374,0.5,1.4246175,0.005970495,1.298057198,0.310496543
"frozenset({'sugar', 'garlic clove'})",frozenset({'tomato'}),0.026245927,0.208519368,0.014420176,0.549425287,2.634888516,0.008947392,1.756602424,0.637201239
"frozenset({'sugar', 'tomato'})",frozenset({'garlic clove'}),0.023591167,0.296186799,0.014420176,0.611253197,2.063742205,0.007432784,1.810466854,0.527897062
"frozenset({'tomato paste', 'garlic clove'})",frozenset({'tomato'}),0.032882829,0.208519368,0.019910704,0.605504587,2.903829001,0.013053997,2.00631137,0.677918999
"frozenset({'tomato paste', 'tomato'})",frozenset({'garlic clove'}),0.036080608,0.296186799,0.019910704,0.551839465,1.863146729,0.009224104,1.57044886,0.480614482
"frozenset({'tomato sauce', 'tomato'})",frozenset({'garlic clove'}),0.022625799,0.296186799,0.011463738,0.506666667,1.710632172,0.004762275,1.426648381,0.425037608
"frozenset({'garlic powder', 'oregano'})",frozenset({'salt'}),0.021298419,0.350971401,0.010981055,0.515580737,1.46901068,0.003505919,1.339807576,0.326217676
"frozenset({'olive oil', 'italian sausage'})",frozenset({'onion'}),0.019307349,0.283999035,0.010860384,0.5625,1.980640535,0.005377115,1.636573635,0.504860342
"frozenset({'parmesan cheese', 'italian sausage'})",frozenset({'onion'}),0.019790033,0.283999035,0.01104139,0.557926829,1.964537767,0.00542104,1.619643563,0.500886977
"frozenset({'italian sausage', 'salt'})",frozenset({'onion'}),0.016592253,0.283999035,0.010076023,0.607272727,2.138291519,0.005363839,1.823150606,0.541318614
"frozenset({'italian sausage', 'tomato'})",frozenset({'onion'}),0.017738627,0.283999035,0.012429106,0.700680272,2.467192443,0.007391353,2.392094134,0.605420314
"frozenset({'mozzarella cheese', 'italian seasoning'})",frozenset({'parmesan cheese'}),0.019066007,0.316640521,0.010800048,0.566455696,1.788955166,0.004762978,1.576216024,0.449586315
"frozenset({'italian seasoning', 'salt'})",frozenset({'onion'}),0.024435863,0.283999035,0.012308435,0.503703704,1.773610619,0.005368673,1.442688512,0.447103753
"frozenset({'italian seasoning', 'tomato'})",frozenset({'onion'}),0.02141909,0.283999035,0.013213467,0.616901408,2.172195442,0.007130466,1.868973108,0.551447778
"frozenset({'lasagna noodle', 'parmesan cheese'})",frozenset({'mozzarella cheese'}),0.018643659,0.152105708,0.014420176,0.773462783,5.085034577,0.011584369,3.742847662,0.81860632
"frozenset({'lasagna noodle', 'mozzarella cheese'})",frozenset({'parmesan cheese'}),0.018522988,0.316640521,0.014420176,0.778501629,2.458629191,0.008555048,3.085167058,0.604465801
frozenset({'lasagna noodle'}),"frozenset({'parmesan cheese', 'mozzarella cheese'})",0.026487269,0.07650537,0.014420176,0.544419134,7.116090484,0.012393758,2.027070713,0.882857895
"frozenset({'lasagna noodle', 'ricotta cheese'})",frozenset({'mozzarella cheese'}),0.013273802,0.152105708,0.010981055,0.827272727,5.438801341,0.008962034,4.908861692,0.827114918
"frozenset({'lasagna noodle', 'mozzarella cheese'})",frozenset({'ricotta cheese'}),0.018522988,0.063472909,0.010981055,0.592833876,9.339951202,0.009805347,2.300110535,0.909784996
"frozenset({'lasagna noodle', 'parmesan cheese'})",frozenset({'ricotta cheese'}),0.018643659,0.063472909,0.010196694,0.546925566,8.616677126,0.009013326,2.067049079,0.900739054
"frozenset({'lasagna noodle', 'ricotta cheese'})",frozenset({'parmesan cheese'}),0.013273802,0.316640521,0.010196694,0.768181818,2.426037625,0.00599367,2.947825202,0.59571261
"frozenset({'milk', 'olive oil'})",frozenset({'parmesan cheese'}),0.022927477,0.316640521,0.012067093,0.526315789,1.662187099,0.004807325,1.442647788,0.407731258
"frozenset({'milk', 'onion'})",frozenset({'parmesan cheese'}),0.023048148,0.316640521,0.012187764,0.528795812,1.670019394,0.004889786,1.450240671,0.410669735
"frozenset({'milk', 'purpose flour'})",frozenset({'salt'}),0.017919633,0.350971401,0.011101726,0.61952862,1.765182627,0.004812447,1.705853928,0.441396035
"frozenset({'olive oil', 'mozzarella cheese'})",frozenset({'parmesan cheese'}),0.048389043,0.316640521,0.024677205,0.509975062,1.610580542,0.009355273,1.394540208,0.398383257
"frozenset({'onion', 'mozzarella cheese'})",frozenset({'parmesan cheese'}),0.047665017,0.316640521,0.028538675,0.598734177,1.890895628,0.013445999,1.703009426,0.494731465
"frozenset({'ricotta cheese', 'onion'})",frozenset({'mozzarella cheese'}),0.017135272,0.152105708,0.011343067,0.661971831,4.35205122,0.008736695,2.508353948,0.783651372
"frozenset({'mozzarella cheese', 'oregano'})",frozenset({'parmesan cheese'}),0.034089538,0.316640521,0.019609026,0.575221239,1.816638112,0.008814897,1.608742106,0.465397829
"frozenset({'parsley', 'mozzarella cheese'})",frozenset({'parmesan cheese'}),0.022263787,0.316640521,0.015325208,0.688346883,2.173906488,0.008275591,2.192692588,0.552294786
"frozenset({'mozzarella cheese', 'pepper'})",frozenset({'parmesan cheese'}),0.021901774,0.316640521,0.012067093,0.550964187,1.740030572,0.005132104,1.521837367,0.434820801
"frozenset({'parmesan cheese', 'ricotta cheese'})",frozenset({'mozzarella cheese'}),0.033606854,0.152105708,0.022263787,0.662477558,4.355376062,0.017151992,2.512112345,0.797189741
"frozenset({'ricotta cheese', 'mozzarella cheese'})",frozenset({'parmesan cheese'}),0.031072765,0.316640521,0.022263787,0.716504854,2.262833738,0.01242489,2.410480353,0.575973321
"frozenset({'mozzarella cheese', 'salt'})",frozenset({'parmesan cheese'}),0.050199107,0.316640521,0.027693979,0.551682692,1.742299722,0.011798907,1.524276371,0.448563423
"frozenset({'parmesan cheese', 'spaghetti sauce'})",frozenset({'mozzarella cheese'}),0.017316279,0.152105708,0.012067093,0.696864111,4.581446166,0.009433188,2.797076573,0.795503469
"frozenset({'mozzarella cheese', 'spaghetti sauce'})",frozenset({'parmesan cheese'}),0.019186678,0.316640521,0.012067093,0.628930818,1.986261313,0.005991813,1.841595883,0.506254921
"frozenset({'mozzarella cheese', 'tomato'})",frozenset({'parmesan cheese'}),0.039097381,0.316640521,0.019669362,0.50308642,1.588825137,0.007289546,1.375207895,0.385683325
"frozenset({'mozzarella cheese', 'tomato sauce'})",frozenset({'parmesan cheese'}),0.018945336,0.316640521,0.011463738,0.605095541,1.910985805,0.005464877,1.730442551,0.485915712
"frozenset({'mozzarella cheese', 'water'})",frozenset({'parmesan cheese'}),0.019850368,0.316640521,0.010920719,0.550151976,1.737465481,0.004635288,1.519089652,0.433045102
"frozenset({'mozzarella cheese', 'pepper'})",frozenset({'salt'}),0.021901774,0.350971401,0.016954266,0.774104683,2.205606158,0.009267369,2.873138798,0.558849698
"frozenset({'ricotta cheese', 'salt'})",frozenset({'mozzarella cheese'}),0.022263787,0.152105708,0.012067093,0.54200542,3.563347018,0.008680644,1.85131949,0.735745449
"frozenset({'mozzarella cheese', 'water'})",frozenset({'salt'}),0.019850368,0.350971401,0.010619042,0.534954407,1.524210821,0.00365213,1.395623589,0.350888035
"frozenset({'mushroom', 'olive oil'})",frozenset({'onion'}),0.033425848,0.283999035,0.01755762,0.525270758,1.84955121,0.008064712,1.50823017,0.475212685
"frozenset({'mushroom', 'oregano'})",frozenset({'onion'}),0.021539761,0.283999035,0.013334138,0.619047619,2.179752547,0.007216866,1.879502534,0.553146983
"frozenset({'parmesan cheese', 'mushroom'})",frozenset({'onion'}),0.0311331,0.283999035,0.016411247,0.527131783,1.856104137,0.007569476,1.514165976,0.476058296
"frozenset({'mushroom', 'salt'})",frozenset({'onion'}),0.028116327,0.283999035,0.015807892,0.56223176,1.979696024,0.007822882,1.635570833,0.509188455
"frozenset({'mushroom', 'tomato'})",frozenset({'onion'}),0.022263787,0.283999035,0.013997828,0.628726287,2.21383248,0.007674934,1.928498951,0.560779719
"frozenset({'mushroom', 'pepper'})",frozenset({'salt'}),0.01357548,0.350971401,0.010015687,0.737777778,2.102102267,0.005251082,2.475109064,0.531501135
"frozenset({'olive oil', 'oregano'})",frozenset({'onion'}),0.076022686,0.283999035,0.039097381,0.514285714,1.810871347,0.017507012,1.474119635,0.484621915
"frozenset({'onion', 'oregano'})",frozenset({'olive oil'}),0.076264028,0.371787136,0.039097381,0.512658228,1.378902543,0.010743397,1.289060162,0.297471998
"frozenset({'red pepper flake', 'onion'})",frozenset({'olive oil'}),0.034029202,0.371787136,0.019126342,0.562056738,1.511770264,0.006474723,1.434461761,0.350449345
"frozenset({'olive oil', 'red wine'})",frozenset({'onion'}),0.024013515,0.283999035,0.015445879,0.64321608,2.264853052,0.008626064,2.006819607,0.57221105
"frozenset({'onion', 'red wine'})",frozenset({'olive oil'}),0.025763244,0.371787136,0.015445879,0.599531616,1.612566862,0.005867437,1.568695279,0.38991618
"frozenset({'onion', 'salt pepper'})",frozenset({'olive oil'}),0.047484011,0.371787136,0.025763244,0.542566709,1.459347718,0.008109299,1.373343121,0.330453613
"frozenset({'onion', 'sugar'})",frozenset({'olive oil'}),0.027150959,0.371787136,0.014540847,0.535555556,1.44048974,0.00444647,1.352611429,0.314325904
"frozenset({'thyme', 'olive oil'})",frozenset({'onion'}),0.024315192,0.283999035,0.012549777,0.516129032,1.817361925,0.005644286,1.479735328,0.460960207
"frozenset({'thyme', 'onion'})",frozenset({'olive oil'}),0.02274647,0.371787136,0.012549777,0.551724138,1.483978556,0.004092932,1.401397926,0.333726925
"frozenset({'olive oil', 'tomato'})",frozenset({'onion'}),0.102087607,0.283999035,0.051285145,0.502364066,1.76889357,0.022292364,1.43880479,0.484094959
"frozenset({'tomato paste', 'olive oil'})",frozenset({'onion'}),0.031555448,0.283999035,0.021177748,0.671128107,2.36313517,0.012216031,2.17714247,0.595628677
"frozenset({'olive oil', 'tomato sauce'})",frozenset({'onion'}),0.024918547,0.283999035,0.015506215,0.622276029,2.191120226,0.008429371,1.895566658,0.557504652
"frozenset({'white wine', 'onion'})",frozenset({'olive oil'}),0.031434777,0.371787136,0.018583323,0.591170825,1.59007875,0.006896277,1.536614563,0.383144389
"frozenset({'zucchini', 'olive oil'})",frozenset({'onion'}),0.023048148,0.283999035,0.012851454,0.557591623,1.963357459,0.006305802,1.618416383,0.502244196
"frozenset({'red pepper flake', 'oregano'})",frozenset({'olive oil'}),0.025582237,0.371787136,0.013756486,0.537735849,1.4463541,0.004245339,1.358991093,0.316708489
"frozenset({'red wine', 'oregano'})",frozenset({'olive oil'}),0.016773259,0.371787136,0.010739713,0.64028777,1.722189143,0.004503631,1.746431761,0.426497438
"frozenset({'salt pepper', 'oregano'})",frozenset({'olive oil'}),0.022625799,0.371787136,0.012067093,0.533333333,1.434512604,0.003655112,1.346170422,0.309911106
"frozenset({'sugar', 'oregano'})",frozenset({'olive oil'}),0.020936406,0.371787136,0.010739713,0.5129683,1.379736546,0.002955826,1.28988085,0.281109373
"frozenset({'tomato', 'oregano'})",frozenset({'olive oil'}),0.063291903,0.371787136,0.032520816,0.513822688,1.382034605,0.0089897,1.292147635,0.295107
"frozenset({'parmesan cheese', 'red pepper flake'})",frozenset({'olive oil'}),0.031193436,0.371787136,0.017798962,0.570599613,1.534748132,0.006201644,1.463000227,0.35964588
"frozenset({'olive oil', 'ricotta cheese'})",frozenset({'parmesan cheese'}),0.016049234,0.316640521,0.010438035,0.65037594,2.053988344,0.005356198,1.954555068,0.521512191
"frozenset({'olive oil', 'spinach'})",frozenset({'parmesan cheese'}),0.020574394,0.316640521,0.011101726,0.539589443,1.70410736,0.004587039,1.484239377,0.421862068
"frozenset({'white wine', 'parmesan cheese'})",frozenset({'olive oil'}),0.028357669,0.371787136,0.015988898,0.563829787,1.516539256,0.005445882,1.440292907,0.350544573
"frozenset({'parsley', 'salt pepper'})",frozenset({'olive oil'}),0.026125256,0.371787136,0.013816822,0.52886836,1.422503116,0.004103787,1.333412598,0.304981564
"frozenset({'parsley', 'tomato'})",frozenset({'olive oil'}),0.039700736,0.371787136,0.020695065,0.521276596,1.402083463,0.005934842,1.31226687,0.298631591
"frozenset({'white wine', 'parsley'})",frozenset({'olive oil'}),0.019790033,0.371787136,0.011825751,0.597560976,1.607266409,0.004468072,1.561013782,0.385453751
"frozenset({'olive oil', 'pepper'})",frozenset({'salt'}),0.055568963,0.350971401,0.04283818,0.770901194,2.196478665,0.023335063,2.832963695,0.576776715
"frozenset({'pepper', 'tomato'})",frozenset({'olive oil'}),0.034572222,0.371787136,0.017798962,0.514834206,1.384755295,0.004945455,1.294841622,0.287800657
"frozenset({'olive oil', 'purpose flour'})",frozenset({'salt'}),0.021962109,0.350971401,0.014480512,0.659340659,1.878616484,0.006772439,1.905212984,0.478195558
"frozenset({'red pepper flake', 'salt'})",frozenset({'olive oil'}),0.040605768,0.371787136,0.020634729,0.508172363,1.366836861,0.005538027,1.277302892,0.279742971
"frozenset({'red pepper flake', 'tomato'})",frozenset({'olive oil'}),0.031857126,0.371787136,0.018160975,0.570075758,1.533339112,0.006316906,1.461217586,0.359273981
"frozenset({'red wine', 'tomato'})",frozenset({'olive oil'}),0.018945336,0.371787136,0.011825751,0.624203822,1.678927968,0.004782119,1.671685078,0.412190928
"frozenset({'rosemary', 'salt'})",frozenset({'olive oil'}),0.020152045,0.371787136,0.012187764,0.604790419,1.626711523,0.004695493,1.589568912,0.393186363
"frozenset({'olive oil', 'sugar'})",frozenset({'salt'}),0.032279474,0.350971401,0.019729697,0.611214953,1.741495038,0.008400525,1.669376445,0.43998316
"frozenset({'thyme', 'salt'})",frozenset({'olive oil'}),0.020936406,0.371787136,0.010679377,0.510086455,1.371985218,0.002895491,1.282293316,0.27692703
"frozenset({'salt', 'tomato'})",frozenset({'olive oil'}),0.08103053,0.371787136,0.042536503,0.524944155,1.411948137,0.012410394,1.322397924,0.317484637
"frozenset({'tomato paste', 'olive oil'})",frozenset({'salt'}),0.031555448,0.350971401,0.015868227,0.502868069,1.432789303,0.004793167,1.30554599,0.31190291
"frozenset({'olive oil', 'water'})",frozenset({'salt'}),0.05508628,0.350971401,0.032822493,0.595837897,1.697682191,0.013488784,1.605862089,0.43491971
"frozenset({'white wine', 'salt'})",frozenset({'olive oil'}),0.028236998,0.371787136,0.015385544,0.544871795,1.465547733,0.004887391,1.380298686,0.326891695
"frozenset({'salt pepper', 'tomato'})",frozenset({'olive oil'}),0.037106311,0.371787136,0.021238084,0.572357724,1.539476941,0.007442435,1.469014871,0.363932933
"frozenset({'sugar', 'tomato'})",frozenset({'olive oil'}),0.023591167,0.371787136,0.012972125,0.549872123,1.47899717,0.004201233,1.395631987,0.331691166
"frozenset({'tomato paste', 'olive oil'})",frozenset({'tomato'}),0.031555448,0.208519368,0.017255943,0.546845124,2.622514783,0.010676021,1.74660072,0.638845672
"frozenset({'white wine', 'tomato'})",frozenset({'olive oil'}),0.01689393,0.371787136,0.010317365,0.610714286,1.642645013,0.004036419,1.613757815,0.397948658
"frozenset({'parmesan cheese', 'oregano'})",frozenset({'onion'}),0.05906842,0.283999035,0.029564378,0.500510725,1.762367699,0.012789004,1.433466145,0.459737488
"frozenset({'parsley', 'oregano'})",frozenset({'onion'}),0.039761072,0.283999035,0.020393387,0.512898331,1.805986177,0.009101281,1.469920985,0.464765479
"frozenset({'pepper', 'oregano'})",frozenset({'onion'}),0.029866055,0.283999035,0.016592253,0.555555556,1.956188183,0.008110322,1.611002172,0.503849742
"frozenset({'red wine', 'oregano'})",frozenset({'onion'}),0.016773259,0.283999035,0.011403403,0.679856115,2.393867697,0.006639813,2.236497397,0.592199079
"frozenset({'salt pepper', 'oregano'})",frozenset({'onion'}),0.022625799,0.283999035,0.012429106,0.549333333,1.934278875,0.006003401,1.588759539,0.494192977
"frozenset({'sugar', 'oregano'})",frozenset({'onion'}),0.020936406,0.283999035,0.012187764,0.582132565,2.04976952,0.006241845,1.713464379,0.523091938
"frozenset({'onion', 'oregano'})",frozenset({'tomato'}),0.076264028,0.208519368,0.038192349,0.500791139,2.401652877,0.022289823,1.58546992,0.631804012
"frozenset({'tomato', 'oregano'})",frozenset({'onion'}),0.063291903,0.283999035,0.038192349,0.60343184,2.124767222,0.02021751,1.805492819,0.565128252
"frozenset({'tomato paste', 'oregano'})",frozenset({'onion'}),0.030228068,0.283999035,0.020333052,0.672654691,2.368510483,0.01174831,2.187295632,0.595803715
"frozenset({'tomato sauce', 'oregano'})",frozenset({'onion'}),0.02727163,0.283999035,0.01755762,0.64380531,2.26692781,0.009812504,2.010139356,0.574543078
"frozenset({'water', 'oregano'})",frozenset({'onion'}),0.029866055,0.283999035,0.015868227,0.531313131,1.870827244,0.007386296,1.527674474,0.479807046
"frozenset({'ricotta cheese', 'onion'})",frozenset({'parmesan cheese'}),0.017135272,0.316640521,0.012489441,0.728873239,2.301895021,0.00706372,2.520442753,0.575435568
"frozenset({'onion', 'spinach'})",frozenset({'parmesan cheese'}),0.021600097,0.316640521,0.012972125,0.600558659,1.896657625,0.006132659,1.710788066,0.483193745
"frozenset({'parmesan cheese', 'tomato'})",frozenset({'onion'}),0.069144443,0.283999035,0.036925305,0.534031414,1.880398693,0.01728835,1.536586341,0.502975873
"frozenset({'tomato paste', 'parmesan cheese'})",frozenset({'onion'}),0.024858212,0.283999035,0.016411247,0.660194175,2.324635278,0.009351538,2.107088555,0.58435091
"frozenset({'parmesan cheese', 'tomato sauce'})",frozenset({'onion'}),0.025220224,0.283999035,0.014420176,0.571770335,2.013282671,0.007257657,1.672002254,0.516320478
"frozenset({'zucchini', 'parmesan cheese'})",frozenset({'onion'}),0.023229154,0.283999035,0.013756486,0.592207792,2.085245793,0.007159429,1.755798546,0.532817118
"frozenset({'parsley', 'tomato'})",frozenset({'onion'}),0.039700736,0.283999035,0.024013515,0.604863222,2.129807317,0.012738544,1.812033212,0.552404836
